Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26806ms | tok/sec: 19,558 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,484 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442314 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,516 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971715 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,928 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578765 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,342 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248853 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,125 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998092 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,354 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787090 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,551 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607007 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,941 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455167 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,838 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325400 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,962 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217095 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,608 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120719 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,829 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034836 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,749 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962643 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,357 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898030 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,574 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00453 (48.0%) | loss: 3.068304 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,672 | mfu: 39.1% | epoch: 1 | remaining: 156s    
step 00454 (48.1%) | loss: 3.064029 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,032 | mfu: 38.8% | epoch: 1 | remaining: 155s    
step 00455 (48.2%) | loss: 3.065985 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,427 | mfu: 39.0% | epoch: 1 | remaining: 155s    
step 00456 (48.3%) | loss: 3.067092 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,238 | mfu: 38.8% | epoch: 1 | remaining: 155s    
step 00457 (48.4%) | loss: 3.066656 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,212 | mfu: 38.8% | epoch: 1 | remaining: 154s    
step 00458 (48.6%) | loss: 3.065336 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,235 | mfu: 39.2% | epoch: 1 | remaining: 154s    
step 00459 (48.7%) | loss: 3.065191 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,518 | mfu: 38.8% | epoch: 1 | remaining: 154s    
step 00460 (48.8%) | loss: 3.063016 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,556 | mfu: 38.9% | epoch: 1 | remaining: 153s    
step 00461 (48.9%) | loss: 3.061228 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,201 | mfu: 38.8% | epoch: 1 | remaining: 153s    
step 00462 (49.0%) | loss: 3.060257 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,768 | mfu: 38.8% | epoch: 1 | remaining: 153s    
step 00463 (49.1%) | loss: 3.058540 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,345 | mfu: 39.1% | epoch: 1 | remaining: 152s    
step 00464 (49.2%) | loss: 3.061418 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,426 | mfu: 36.6% | epoch: 1 | remaining: 152s    
step 00465 (49.3%) | loss: 3.056446 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,882 | mfu: 39.1% | epoch: 1 | remaining: 152s    
step 00466 (49.4%) | loss: 3.055933 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,661 | mfu: 39.1% | epoch: 1 | remaining: 151s    
step 00467 (49.5%) | loss: 3.051937 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,031 | mfu: 38.2% | epoch: 1 | remaining: 151s    
step 00468 (49.6%) | loss: 3.052608 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,465 | mfu: 39.0% | epoch: 1 | remaining: 151s    
step 00469 (49.8%) | loss: 3.048280 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,903 | mfu: 38.8% | epoch: 1 | remaining: 150s    
step 00470 (49.9%) | loss: 3.040574 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,248 | mfu: 38.7% | epoch: 1 | remaining: 150s    
step 00471 (50.0%) | loss: 3.039283 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,986 | mfu: 38.9% | epoch: 1 | remaining: 150s    
step 00472 (50.1%) | loss: 3.040284 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,038 | mfu: 39.2% | epoch: 1 | remaining: 149s    
step 00473 (50.2%) | loss: 3.042727 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,903 | mfu: 38.6% | epoch: 1 | remaining: 149s    
step 00474 (50.3%) | loss: 3.043958 | lrm: 0.99 | dt: 326ms | tok/sec: 1,608,110 | mfu: 38.9% | epoch: 1 | remaining: 149s    
step 00475 (50.4%) | loss: 3.045974 | lrm: 0.99 | dt: 326ms | tok/sec: 1,606,321 | mfu: 38.8% | epoch: 1 | remaining: 148s    
step 00476 (50.5%) | loss: 3.052505 | lrm: 0.99 | dt: 326ms | tok/sec: 1,606,965 | mfu: 38.8% | epoch: 1 | remaining: 148s    
step 00477 (50.6%) | loss: 3.047725 | lrm: 0.99 | dt: 327ms | tok/sec: 1,604,769 | mfu: 38.8% | epoch: 1 | remaining: 148s    
step 00478 (50.7%) | loss: 3.048290 | lrm: 0.99 | dt: 324ms | tok/sec: 1,617,679 | mfu: 39.1% | epoch: 1 | remaining: 147s    
step 00479 (50.8%) | loss: 3.044265 | lrm: 0.98 | dt: 327ms | tok/sec: 1,605,166 | mfu: 38.8% | epoch: 1 | remaining: 147s    
step 00480 (51.0%) | loss: 3.043539 | lrm: 0.98 | dt: 330ms | tok/sec: 1,589,746 | mfu: 38.4% | epoch: 1 | remaining: 147s    
step 00481 (51.1%) | loss: 3.044377 | lrm: 0.98 | dt: 325ms | tok/sec: 1,612,903 | mfu: 39.0% | epoch: 1 | remaining: 146s    
step 00482 (51.2%) | loss: 3.043714 | lrm: 0.98 | dt: 326ms | tok/sec: 1,610,007 | mfu: 38.9% | epoch: 1 | remaining: 146s    
step 00483 (51.3%) | loss: 3.045314 | lrm: 0.97 | dt: 327ms | tok/sec: 1,602,777 | mfu: 38.7% | epoch: 1 | remaining: 146s    
step 00484 (51.4%) | loss: 3.043990 | lrm: 0.97 | dt: 325ms | tok/sec: 1,612,584 | mfu: 39.0% | epoch: 1 | remaining: 146s    
step 00485 (51.5%) | loss: 3.040760 | lrm: 0.97 | dt: 328ms | tok/sec: 1,600,250 | mfu: 38.7% | epoch: 1 | remaining: 145s    
step 00486 (51.6%) | loss: 3.037824 | lrm: 0.97 | dt: 328ms | tok/sec: 1,596,839 | mfu: 38.6% | epoch: 1 | remaining: 145s    
step 00487 (51.7%) | loss: 3.034811 | lrm: 0.97 | dt: 325ms | tok/sec: 1,615,572 | mfu: 39.0% | epoch: 1 | remaining: 145s    
step 00488 (51.8%) | loss: 3.034322 | lrm: 0.96 | dt: 324ms | tok/sec: 1,620,668 | mfu: 39.2% | epoch: 1 | remaining: 144s    
step 00489 (51.9%) | loss: 3.032528 | lrm: 0.96 | dt: 328ms | tok/sec: 1,598,846 | mfu: 38.6% | epoch: 1 | remaining: 144s    
step 00490 (52.0%) | loss: 3.033311 | lrm: 0.96 | dt: 324ms | tok/sec: 1,618,840 | mfu: 39.1% | epoch: 1 | remaining: 144s    
step 00491 (52.1%) | loss: 3.030768 | lrm: 0.96 | dt: 324ms | tok/sec: 1,620,431 | mfu: 39.2% | epoch: 1 | remaining: 143s    
step 00492 (52.3%) | loss: 3.037067 | lrm: 0.95 | dt: 325ms | tok/sec: 1,611,085 | mfu: 38.9% | epoch: 1 | remaining: 143s    
step 00493 (52.4%) | loss: 3.041998 | lrm: 0.95 | dt: 328ms | tok/sec: 1,598,711 | mfu: 38.6% | epoch: 1 | remaining: 143s    
step 00494 (52.5%) | loss: 3.043852 | lrm: 0.95 | dt: 324ms | tok/sec: 1,620,378 | mfu: 39.2% | epoch: 1 | remaining: 142s    
step 00495 (52.6%) | loss: 3.042439 | lrm: 0.95 | dt: 325ms | tok/sec: 1,614,317 | mfu: 39.0% | epoch: 1 | remaining: 142s    
step 00496 (52.7%) | loss: 3.040947 | lrm: 0.95 | dt: 327ms | tok/sec: 1,603,552 | mfu: 38.7% | epoch: 1 | remaining: 142s    
step 00497 (52.8%) | loss: 3.040571 | lrm: 0.94 | dt: 327ms | tok/sec: 1,601,346 | mfu: 38.7% | epoch: 1 | remaining: 141s    
step 00498 (52.9%) | loss: 3.038365 | lrm: 0.94 | dt: 323ms | tok/sec: 1,624,089 | mfu: 39.2% | epoch: 1 | remaining: 141s    
step 00499 (53.0%) | loss: 3.040712 | lrm: 0.94 | dt: 326ms | tok/sec: 1,605,927 | mfu: 38.8% | epoch: 1 | remaining: 141s    
step 00500 (53.1%) | loss: 3.045933 | lrm: 0.94 | dt: 325ms | tok/sec: 1,615,162 | mfu: 39.0% | epoch: 1 | remaining: 140s    
step 00501 (53.2%) | loss: 3.040412 | lrm: 0.94 | dt: 327ms | tok/sec: 1,603,914 | mfu: 38.8% | epoch: 1 | remaining: 140s    
step 00502 (53.3%) | loss: 3.037659 | lrm: 0.93 | dt: 325ms | tok/sec: 1,613,837 | mfu: 39.0% | epoch: 1 | remaining: 140s    
step 00503 (53.5%) | loss: 3.038958 | lrm: 0.93 | dt: 326ms | tok/sec: 1,610,116 | mfu: 38.9% | epoch: 1 | remaining: 139s    
step 00504 (53.6%) | loss: 3.036117 | lrm: 0.93 | dt: 328ms | tok/sec: 1,598,523 | mfu: 38.6% | epoch: 1 | remaining: 139s    
step 00505 (53.7%) | loss: 3.032931 | lrm: 0.93 | dt: 326ms | tok/sec: 1,609,162 | mfu: 38.9% | epoch: 1 | remaining: 139s    
step 00506 (53.8%) | loss: 3.031043 | lrm: 0.92 | dt: 328ms | tok/sec: 1,598,660 | mfu: 38.6% | epoch: 1 | remaining: 138s    
step 00507 (53.9%) | loss: 3.034008 | lrm: 0.92 | dt: 329ms | tok/sec: 1,595,063 | mfu: 38.5% | epoch: 1 | remaining: 138s    
step 00508 (54.0%) | loss: 3.034509 | lrm: 0.92 | dt: 326ms | tok/sec: 1,606,419 | mfu: 38.8% | epoch: 1 | remaining: 138s    
step 00509 (54.1%) | loss: 3.030251 | lrm: 0.92 | dt: 328ms | tok/sec: 1,600,043 | mfu: 38.7% | epoch: 1 | remaining: 137s    
step 00510 (54.2%) | loss: 3.030750 | lrm: 0.92 | dt: 325ms | tok/sec: 1,613,175 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00511 (54.3%) | loss: 3.025727 | lrm: 0.91 | dt: 327ms | tok/sec: 1,604,159 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 00512 (54.4%) | loss: 3.028395 | lrm: 0.91 | dt: 323ms | tok/sec: 1,621,509 | mfu: 39.2% | epoch: 1 | remaining: 136s    
step 00513 (54.5%) | loss: 3.023197 | lrm: 0.91 | dt: 329ms | tok/sec: 1,594,947 | mfu: 38.5% | epoch: 1 | remaining: 136s    
step 00514 (54.6%) | loss: 3.019341 | lrm: 0.91 | dt: 328ms | tok/sec: 1,600,055 | mfu: 38.7% | epoch: 1 | remaining: 136s    
step 00515 (54.8%) | loss: 3.018908 | lrm: 0.90 | dt: 323ms | tok/sec: 1,622,588 | mfu: 39.2% | epoch: 1 | remaining: 135s    
step 00516 (54.9%) | loss: 3.022146 | lrm: 0.90 | dt: 329ms | tok/sec: 1,593,560 | mfu: 38.5% | epoch: 1 | remaining: 135s    
step 00517 (55.0%) | loss: 3.025455 | lrm: 0.90 | dt: 326ms | tok/sec: 1,610,022 | mfu: 38.9% | epoch: 1 | remaining: 135s    
step 00518 (55.1%) | loss: 3.024835 | lrm: 0.90 | dt: 324ms | tok/sec: 1,618,689 | mfu: 39.1% | epoch: 1 | remaining: 134s    
step 00519 (55.2%) | loss: 3.022138 | lrm: 0.90 | dt: 332ms | tok/sec: 1,580,617 | mfu: 38.2% | epoch: 1 | remaining: 134s    
step 00520 (55.3%) | loss: 3.022703 | lrm: 0.89 | dt: 326ms | tok/sec: 1,609,905 | mfu: 38.9% | epoch: 1 | remaining: 134s    
step 00521 (55.4%) | loss: 3.021196 | lrm: 0.89 | dt: 324ms | tok/sec: 1,620,314 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 00522 (55.5%) | loss: 3.020188 | lrm: 0.89 | dt: 329ms | tok/sec: 1,593,983 | mfu: 38.5% | epoch: 1 | remaining: 133s    
step 00523 (55.6%) | loss: 3.021633 | lrm: 0.89 | dt: 325ms | tok/sec: 1,610,829 | mfu: 38.9% | epoch: 1 | remaining: 133s    
step 00524 (55.7%) | loss: 3.020588 | lrm: 0.89 | dt: 325ms | tok/sec: 1,612,286 | mfu: 39.0% | epoch: 1 | remaining: 132s    
step 00525 (55.8%) | loss: 3.018647 | lrm: 0.88 | dt: 328ms | tok/sec: 1,597,293 | mfu: 38.6% | epoch: 1 | remaining: 132s    
step 00526 (56.0%) | loss: 3.014594 | lrm: 0.88 | dt: 327ms | tok/sec: 1,604,341 | mfu: 38.8% | epoch: 1 | remaining: 132s    
step 00527 (56.1%) | loss: 3.011715 | lrm: 0.88 | dt: 326ms | tok/sec: 1,606,480 | mfu: 38.8% | epoch: 1 | remaining: 131s    
step 00528 (56.2%) | loss: 3.008862 | lrm: 0.88 | dt: 327ms | tok/sec: 1,604,361 | mfu: 38.8% | epoch: 1 | remaining: 131s    
step 00529 (56.3%) | loss: 3.008359 | lrm: 0.87 | dt: 324ms | tok/sec: 1,618,718 | mfu: 39.1% | epoch: 1 | remaining: 131s    
step 00530 (56.4%) | loss: 3.007660 | lrm: 0.87 | dt: 325ms | tok/sec: 1,615,454 | mfu: 39.0% | epoch: 1 | remaining: 131s    
step 00531 (56.5%) | loss: 3.002109 | lrm: 0.87 | dt: 330ms | tok/sec: 1,590,110 | mfu: 38.4% | epoch: 1 | remaining: 130s    
step 00532 (56.6%) | loss: 2.997743 | lrm: 0.87 | dt: 324ms | tok/sec: 1,616,160 | mfu: 39.0% | epoch: 1 | remaining: 130s    
step 00533 (56.7%) | loss: 3.001122 | lrm: 0.87 | dt: 326ms | tok/sec: 1,609,832 | mfu: 38.9% | epoch: 1 | remaining: 130s    
step 00534 (56.8%) | loss: 2.996592 | lrm: 0.86 | dt: 325ms | tok/sec: 1,612,347 | mfu: 39.0% | epoch: 1 | remaining: 129s    
step 00535 (56.9%) | loss: 2.995259 | lrm: 0.86 | dt: 327ms | tok/sec: 1,604,118 | mfu: 38.8% | epoch: 1 | remaining: 129s    
step 00536 (57.0%) | loss: 2.989926 | lrm: 0.86 | dt: 325ms | tok/sec: 1,613,831 | mfu: 39.0% | epoch: 1 | remaining: 129s    
step 00537 (57.2%) | loss: 2.988407 | lrm: 0.86 | dt: 327ms | tok/sec: 1,605,044 | mfu: 38.8% | epoch: 1 | remaining: 128s    
step 00538 (57.3%) | loss: 2.993699 | lrm: 0.85 | dt: 328ms | tok/sec: 1,597,917 | mfu: 38.6% | epoch: 1 | remaining: 128s    
step 00539 (57.4%) | loss: 2.989386 | lrm: 0.85 | dt: 325ms | tok/sec: 1,615,129 | mfu: 39.0% | epoch: 1 | remaining: 128s    
step 00540 (57.5%) | loss: 2.990687 | lrm: 0.85 | dt: 324ms | tok/sec: 1,619,233 | mfu: 39.1% | epoch: 1 | remaining: 127s    
step 00541 (57.6%) | loss: 2.990065 | lrm: 0.85 | dt: 327ms | tok/sec: 1,605,689 | mfu: 38.8% | epoch: 1 | remaining: 127s    
step 00542 (57.7%) | loss: 2.987710 | lrm: 0.85 | dt: 325ms | tok/sec: 1,614,706 | mfu: 39.0% | epoch: 1 | remaining: 127s    
step 00543 (57.8%) | loss: 2.983800 | lrm: 0.84 | dt: 350ms | tok/sec: 1,499,472 | mfu: 36.2% | epoch: 1 | remaining: 126s    
step 00544 (57.9%) | loss: 2.982798 | lrm: 0.84 | dt: 320ms | tok/sec: 1,636,258 | mfu: 39.5% | epoch: 1 | remaining: 126s    
step 00545 (58.0%) | loss: 2.982105 | lrm: 0.84 | dt: 327ms | tok/sec: 1,604,711 | mfu: 38.8% | epoch: 1 | remaining: 126s    
step 00546 (58.1%) | loss: 2.983134 | lrm: 0.84 | dt: 329ms | tok/sec: 1,593,608 | mfu: 38.5% | epoch: 1 | remaining: 125s    
step 00547 (58.2%) | loss: 2.986270 | lrm: 0.84 | dt: 321ms | tok/sec: 1,632,137 | mfu: 39.4% | epoch: 1 | remaining: 125s    
step 00548 (58.4%) | loss: 2.987972 | lrm: 0.83 | dt: 327ms | tok/sec: 1,605,101 | mfu: 38.8% | epoch: 1 | remaining: 125s    
step 00549 (58.5%) | loss: 2.979923 | lrm: 0.83 | dt: 328ms | tok/sec: 1,600,709 | mfu: 38.7% | epoch: 1 | remaining: 124s    
step 00550 (58.6%) | loss: 2.979589 | lrm: 0.83 | dt: 321ms | tok/sec: 1,631,309 | mfu: 39.4% | epoch: 1 | remaining: 124s    
step 00551 (58.7%) | loss: 2.977236 | lrm: 0.83 | dt: 325ms | tok/sec: 1,615,480 | mfu: 39.0% | epoch: 1 | remaining: 124s    
step 00552 (58.8%) | loss: 2.973742 | lrm: 0.82 | dt: 348ms | tok/sec: 1,506,124 | mfu: 36.4% | epoch: 1 | remaining: 123s    
step 00553 (58.9%) | loss: 2.976629 | lrm: 0.82 | dt: 324ms | tok/sec: 1,616,851 | mfu: 39.1% | epoch: 1 | remaining: 123s    
step 00554 (59.0%) | loss: 2.981674 | lrm: 0.82 | dt: 324ms | tok/sec: 1,618,877 | mfu: 39.1% | epoch: 1 | remaining: 123s    
step 00555 (59.1%) | loss: 2.980328 | lrm: 0.82 | dt: 329ms | tok/sec: 1,593,876 | mfu: 38.5% | epoch: 1 | remaining: 122s    
step 00556 (59.2%) | loss: 2.980783 | lrm: 0.82 | dt: 324ms | tok/sec: 1,618,090 | mfu: 39.1% | epoch: 1 | remaining: 122s    
step 00557 (59.3%) | loss: 2.976983 | lrm: 0.81 | dt: 320ms | tok/sec: 1,636,693 | mfu: 39.5% | epoch: 1 | remaining: 122s    
step 00558 (59.4%) | loss: 2.974512 | lrm: 0.81 | dt: 327ms | tok/sec: 1,604,522 | mfu: 38.8% | epoch: 1 | remaining: 121s    
step 00559 (59.5%) | loss: 2.977626 | lrm: 0.81 | dt: 328ms | tok/sec: 1,598,427 | mfu: 38.6% | epoch: 1 | remaining: 121s    
step 00560 (59.7%) | loss: 2.973712 | lrm: 0.81 | dt: 327ms | tok/sec: 1,605,153 | mfu: 38.8% | epoch: 1 | remaining: 121s    
step 00561 (59.8%) | loss: 2.978769 | lrm: 0.80 | dt: 326ms | tok/sec: 1,607,043 | mfu: 38.8% | epoch: 1 | remaining: 120s    
step 00562 (59.9%) | loss: 2.976308 | lrm: 0.80 | dt: 327ms | tok/sec: 1,602,161 | mfu: 38.7% | epoch: 1 | remaining: 120s    
step 00563 (60.0%) | loss: 2.976468 | lrm: 0.80 | dt: 326ms | tok/sec: 1,606,085 | mfu: 38.8% | epoch: 1 | remaining: 120s    
step 00564 (60.1%) | loss: 2.982206 | lrm: 0.80 | dt: 327ms | tok/sec: 1,605,483 | mfu: 38.8% | epoch: 1 | remaining: 119s    
step 00565 (60.2%) | loss: 2.981488 | lrm: 0.80 | dt: 327ms | tok/sec: 1,600,898 | mfu: 38.7% | epoch: 1 | remaining: 119s    
step 00566 (60.3%) | loss: 2.982820 | lrm: 0.79 | dt: 327ms | tok/sec: 1,604,311 | mfu: 38.8% | epoch: 1 | remaining: 119s    
step 00567 (60.4%) | loss: 2.979682 | lrm: 0.79 | dt: 326ms | tok/sec: 1,609,807 | mfu: 38.9% | epoch: 1 | remaining: 118s    
step 00568 (60.5%) | loss: 2.980745 | lrm: 0.79 | dt: 326ms | tok/sec: 1,610,123 | mfu: 38.9% | epoch: 1 | remaining: 118s    
step 00569 (60.6%) | loss: 2.981269 | lrm: 0.79 | dt: 327ms | tok/sec: 1,601,046 | mfu: 38.7% | epoch: 1 | remaining: 118s    
step 00570 (60.7%) | loss: 2.980764 | lrm: 0.79 | dt: 324ms | tok/sec: 1,619,421 | mfu: 39.1% | epoch: 1 | remaining: 117s    
step 00571 (60.9%) | loss: 2.974666 | lrm: 0.78 | dt: 326ms | tok/sec: 1,609,222 | mfu: 38.9% | epoch: 1 | remaining: 117s    
step 00572 (61.0%) | loss: 2.970506 | lrm: 0.78 | dt: 329ms | tok/sec: 1,592,991 | mfu: 38.5% | epoch: 1 | remaining: 117s    
step 00573 (61.1%) | loss: 2.978935 | lrm: 0.78 | dt: 322ms | tok/sec: 1,628,268 | mfu: 39.3% | epoch: 1 | remaining: 116s    
step 00574 (61.2%) | loss: 2.981487 | lrm: 0.78 | dt: 323ms | tok/sec: 1,620,755 | mfu: 39.2% | epoch: 1 | remaining: 116s    
step 00575 (61.3%) | loss: 2.976950 | lrm: 0.77 | dt: 330ms | tok/sec: 1,586,358 | mfu: 38.3% | epoch: 1 | remaining: 116s    
step 00576 (61.4%) | loss: 2.978636 | lrm: 0.77 | dt: 325ms | tok/sec: 1,615,314 | mfu: 39.0% | epoch: 1 | remaining: 115s    
step 00577 (61.5%) | loss: 2.977711 | lrm: 0.77 | dt: 324ms | tok/sec: 1,619,121 | mfu: 39.1% | epoch: 1 | remaining: 115s    
step 00578 (61.6%) | loss: 2.971379 | lrm: 0.77 | dt: 328ms | tok/sec: 1,599,661 | mfu: 38.7% | epoch: 1 | remaining: 115s    
step 00579 (61.7%) | loss: 2.972234 | lrm: 0.77 | dt: 327ms | tok/sec: 1,601,672 | mfu: 38.7% | epoch: 1 | remaining: 114s    
step 00580 (61.8%) | loss: 2.972125 | lrm: 0.76 | dt: 322ms | tok/sec: 1,625,913 | mfu: 39.3% | epoch: 1 | remaining: 114s    
step 00581 (61.9%) | loss: 2.969720 | lrm: 0.76 | dt: 326ms | tok/sec: 1,610,451 | mfu: 38.9% | epoch: 1 | remaining: 114s    
step 00582 (62.0%) | loss: 2.969742 | lrm: 0.76 | dt: 327ms | tok/sec: 1,601,973 | mfu: 38.7% | epoch: 1 | remaining: 114s    
step 00583 (62.2%) | loss: 2.965647 | lrm: 0.76 | dt: 327ms | tok/sec: 1,605,621 | mfu: 38.8% | epoch: 1 | remaining: 113s    
step 00584 (62.3%) | loss: 2.965024 | lrm: 0.75 | dt: 324ms | tok/sec: 1,619,038 | mfu: 39.1% | epoch: 1 | remaining: 113s    
step 00585 (62.4%) | loss: 2.965937 | lrm: 0.75 | dt: 327ms | tok/sec: 1,601,486 | mfu: 38.7% | epoch: 1 | remaining: 113s    
step 00586 (62.5%) | loss: 2.964557 | lrm: 0.75 | dt: 327ms | tok/sec: 1,602,493 | mfu: 38.7% | epoch: 1 | remaining: 112s    
step 00587 (62.6%) | loss: 2.963628 | lrm: 0.75 | dt: 326ms | tok/sec: 1,606,622 | mfu: 38.8% | epoch: 1 | remaining: 112s    
step 00588 (62.7%) | loss: 2.957416 | lrm: 0.75 | dt: 325ms | tok/sec: 1,613,950 | mfu: 39.0% | epoch: 1 | remaining: 112s    
step 00589 (62.8%) | loss: 2.961834 | lrm: 0.74 | dt: 330ms | tok/sec: 1,588,657 | mfu: 38.4% | epoch: 1 | remaining: 111s    
step 00590 (62.9%) | loss: 2.963918 | lrm: 0.74 | dt: 327ms | tok/sec: 1,605,108 | mfu: 38.8% | epoch: 1 | remaining: 111s    
step 00591 (63.0%) | loss: 2.965705 | lrm: 0.74 | dt: 326ms | tok/sec: 1,607,271 | mfu: 38.8% | epoch: 1 | remaining: 111s    
step 00592 (63.1%) | loss: 2.960710 | lrm: 0.74 | dt: 329ms | tok/sec: 1,594,163 | mfu: 38.5% | epoch: 1 | remaining: 110s    
step 00593 (63.2%) | loss: 2.964161 | lrm: 0.74 | dt: 327ms | tok/sec: 1,602,172 | mfu: 38.7% | epoch: 1 | remaining: 110s    
step 00594 (63.4%) | loss: 2.964952 | lrm: 0.73 | dt: 328ms | tok/sec: 1,596,135 | mfu: 38.6% | epoch: 1 | remaining: 110s    
step 00595 (63.5%) | loss: 2.963217 | lrm: 0.73 | dt: 323ms | tok/sec: 1,622,712 | mfu: 39.2% | epoch: 1 | remaining: 109s    
step 00596 (63.6%) | loss: 2.968157 | lrm: 0.73 | dt: 324ms | tok/sec: 1,618,410 | mfu: 39.1% | epoch: 1 | remaining: 109s    
step 00597 (63.7%) | loss: 2.960805 | lrm: 0.73 | dt: 328ms | tok/sec: 1,598,265 | mfu: 38.6% | epoch: 1 | remaining: 109s    
step 00598 (63.8%) | loss: 2.957147 | lrm: 0.72 | dt: 325ms | tok/sec: 1,613,870 | mfu: 39.0% | epoch: 1 | remaining: 108s    
step 00599 (63.9%) | loss: 2.952628 | lrm: 0.72 | dt: 325ms | tok/sec: 1,613,343 | mfu: 39.0% | epoch: 1 | remaining: 108s    
step 00600 (64.0%) | loss: 2.952193 | lrm: 0.72 | dt: 328ms | tok/sec: 1,598,622 | mfu: 38.6% | epoch: 1 | remaining: 108s    
step 00601 (64.1%) | loss: 2.947666 | lrm: 0.72 | dt: 327ms | tok/sec: 1,604,823 | mfu: 38.8% | epoch: 1 | remaining: 107s    
step 00602 (64.2%) | loss: 2.945813 | lrm: 0.72 | dt: 325ms | tok/sec: 1,612,684 | mfu: 39.0% | epoch: 1 | remaining: 107s    
step 00603 (64.3%) | loss: 2.944943 | lrm: 0.71 | dt: 325ms | tok/sec: 1,612,449 | mfu: 39.0% | epoch: 1 | remaining: 107s    
step 00604 (64.4%) | loss: 2.947541 | lrm: 0.71 | dt: 327ms | tok/sec: 1,601,109 | mfu: 38.7% | epoch: 1 | remaining: 106s    
